tract,year1,tract_T,aa,his,nhw,asian,total,position,raceethnicity,loantype,longitude,latitude
11001004600,2011,T11001004600,2,0,2,0,4,71,total,refi,-77.01710697552508,38.914028087241924
11001004600,2011,T11001004600,2,0,2,0,4,71,total,refi,-77.01306519161594,38.910498886560845
11001004700,2011,T11001004700,1,0,4,1,6,72,total,refi,-77.01112309906148,38.90627400726658
11001004700,2011,T11001004700,1,0,4,1,6,72,total,refi,-77.01360113291678,38.90263782330538
11001004700,2011,T11001004700,1,0,4,1,6,72,total,refi,-77.00963894331329,38.90192568398216
11001004700,2011,T11001004700,1,0,4,1,6,72,total,refi,-77.01045172383017,38.90244531044074
11001004700,2011,T11001004700,1,0,4,1,6,72,total,refi,-77.01167761840283,38.90307253345979
11001004700,2011,T11001004700,1,0,4,1,6,72,total,refi,-77.01395237925756,38.90452779900406
11001004801,2011,T11001004801,1,0,2,0,3,73,total,refi,-77.02115778933258,38.91325579144891
11001004801,2011,T11001004801,1,0,2,0,3,73,total,refi,-77.0210071064421,38.91292570601532
11001004801,2011,T11001004801,1,0,2,0,3,73,total,refi,-77.02073161220468,38.913432449721135
11001004802,2011,T11001004802,0,0,3,0,3,74,total,refi,-77.01823047568251,38.906350600574264
11001004802,2011,T11001004802,0,0,3,0,3,74,total,refi,-77.01567330007313,38.90602537727413
11001004802,2011,T11001004802,0,0,3,0,3,74,total,refi,-77.01587264086791,38.905147665189745
11001004901,2011,T11001004901,0,0,2,0,2,75,total,refi,-77.02619903766447,38.90886364420149
11001004901,2011,T11001004901,0,0,2,0,2,75,total,refi,-77.02215717432995,38.91328528983585
11001004902,2011,T11001004902,0,1,3,0,4,76,total,refi,-77.02691160402831,38.906354110515025
11001004902,2011,T11001004902,0,1,3,0,4,76,total,refi,-77.0267561231738,38.90444470402903
11001004902,2011,T11001004902,0,1,3,0,4,76,total,refi,-77.02270273390009,38.90398967004988
11001004902,2011,T11001004902,0,1,3,0,4,76,total,refi,-77.02353925191042,38.90453235670327
11001005e3,2011,T11001005000,2,1,13,1,17,77,total,refi,-77.03088016009013,38.9107097839577
11001005e3,2011,T11001005000,2,1,13,1,17,77,total,refi,-77.02838524491249,38.911283347022945
11001005e3,2011,T11001005000,2,1,13,1,17,77,total,refi,-77.02831161167245,38.90509092857712
11001005e3,2011,T11001005000,2,1,13,1,17,77,total,refi,-77.02763534412556,38.90797619112376
11001005e3,2011,T11001005000,2,1,13,1,17,77,total,refi,-77.03059677169783,38.91198143522121
11001005e3,2011,T11001005000,2,1,13,1,17,77,total,refi,-77.0300152083267,38.90790303947145
11001005e3,2011,T11001005000,2,1,13,1,17,77,total,refi,-77.02961095717413,38.912433110280645
11001005e3,2011,T11001005000,2,1,13,1,17,77,total,refi,-77.03149712033482,38.90751872500385
11001005e3,2011,T11001005000,2,1,13,1,17,77,total,refi,-77.02777165808871,38.91402239879422
11001005e3,2011,T11001005000,2,1,13,1,17,77,total,refi,-77.0301212193848,38.913168032646674
11001005e3,2011,T11001005000,2,1,13,1,17,77,total,refi,-77.0283761904076,38.910564317219226
11001005e3,2011,T11001005000,2,1,13,1,17,77,total,refi,-77.02986894012264,38.906503994793496
11001005e3,2011,T11001005000,2,1,13,1,17,77,total,refi,-77.03114154154608,38.91095413343191
11001005e3,2011,T11001005000,2,1,13,1,17,77,total,refi,-77.02744592251496,38.90591558004614
11001005e3,2011,T11001005000,2,1,13,1,17,77,total,refi,-77.02721146161217,38.907142714476834
11001005e3,2011,T11001005000,2,1,13,1,17,77,total,refi,-77.02782105432412,38.90471048477654
11001005e3,2011,T11001005000,2,1,13,1,17,77,total,refi,-77.02764167178522,38.910956847994754
11001005100,2011,T11001005100,0,0,3,0,3,78,total,refi,-77.02498065753453,38.90318578205663
11001005100,2011,T11001005100,0,0,3,0,3,78,total,refi,-77.02909099808664,38.900673416266606
11001005100,2011,T11001005100,0,0,3,0,3,78,total,refi,-77.02762894678565,38.902252280051606
11001005301,2011,T11001005301,0,0,10,1,11,80,total,refi,-77.03861459623245,38.911980142047824
11001005301,2011,T11001005301,0,0,10,1,11,80,total,refi,-77.04244016993201,38.90971773664523
11001005301,2011,T11001005301,0,0,10,1,11,80,total,refi,-77.03896554674338,38.91111271122783
11001005301,2011,T11001005301,0,0,10,1,11,80,total,refi,-77.03906397201891,38.90896713258011
11001005301,2011,T11001005301,0,0,10,1,11,80,total,refi,-77.04227733381857,38.909537591412935
11001005301,2011,T11001005301,0,0,10,1,11,80,total,refi,-77.03804991016156,38.9080762317984
11001005301,2011,T11001005301,0,0,10,1,11,80,total,refi,-77.03677118581322,38.91318979423318
11001005301,2011,T11001005301,0,0,10,1,11,80,total,refi,-77.0398116602366,38.90843414226083
11001005301,2011,T11001005301,0,0,10,1,11,80,total,refi,-77.0368518017337,38.91047694911068
11001005301,2011,T11001005301,0,0,10,1,11,80,total,refi,-77.04040716698032,38.91020126547105
11001005301,2011,T11001005301,0,0,10,1,11,80,total,refi,-77.03915655252837,38.910405435030114
11001005401,2011,T11001005401,0,0,1,0,1,82,total,refi,-77.04374928838577,38.9033945271116
11001005600,2011,T11001005600,0,0,4,0,4,84,total,refi,-77.05471647055761,38.90058384175284
11001005600,2011,T11001005600,0,0,4,0,4,84,total,refi,-77.05445993094473,38.90392425845984
11001005600,2011,T11001005600,0,0,4,0,4,84,total,refi,-77.05856912045496,38.90122187205228
11001005600,2011,T11001005600,0,0,4,0,4,84,total,refi,-77.05574881870642,38.899263041398505
11001005800,2011,T11001005800,0,0,6,1,7,87,total,refi,-77.02180578705388,38.90163096438235
11001005800,2011,T11001005800,0,0,6,1,7,87,total,refi,-77.03000254840984,38.89971685809417
11001005800,2011,T11001005800,0,0,6,1,7,87,total,refi,-77.02721761964193,38.89953568841135
11001005800,2011,T11001005800,0,0,6,1,7,87,total,refi,-77.02638918923937,38.89929783219135
11001005800,2011,T11001005800,0,0,6,1,7,87,total,refi,-77.02634021655108,38.89965222147154
11001005800,2011,T11001005800,0,0,6,1,7,87,total,refi,-77.02974660907299,38.89978402546612
11001005800,2011,T11001005800,0,0,6,1,7,87,total,refi,-77.02558309401903,38.89979025216532
11001005900,2011,T11001005900,0,0,2,1,3,88,total,refi,-77.01848839402705,38.898985588012955
11001005900,2011,T11001005900,0,0,2,1,3,88,total,refi,-77.01328798255206,38.894986305393964
11001005900,2011,T11001005900,0,0,2,1,3,88,total,refi,-77.01240858800487,38.898398229655406
11001006001,2011,T11001006001,1,0,2,0,3,89,total,refi,-77.01116168611914,38.884189740255216
11001006001,2011,T11001006001,1,0,2,0,3,89,total,refi,-77.00951936851763,38.882916234841225
11001006001,2011,T11001006001,1,0,2,0,3,89,total,refi,-77.0150324560495,38.885951735212146
11001006400,2011,T11001006400,1,0,0,0,1,90,total,refi,-77.00820926825938,38.86829271536039
11001006100,2011,T11001006100,1,0,1,0,2,91,total,refi,-77.01684549864481,38.87722182171437
11001006100,2011,T11001006100,1,0,1,0,2,91,total,refi,-77.01817405677492,38.88037707600382
11001006201,2011,T11001006201,0,0,1,0,1,92,total,refi,-77.02769205318107,38.88175994532686
11001000300,2011,T11001000300,0,1,13,1,15,93,total,refi,-77.06962066652379,38.91579343075007
11001000300,2011,T11001000300,0,1,13,1,15,93,total,refi,-77.0778757632246,38.920009487767736
11001000300,2011,T11001000300,0,1,13,1,15,93,total,refi,-77.076195096189693,38.91703249891861
11001000300,2011,T11001000300,0,1,13,1,15,93,total,refi,-77.08108826405402,38.91957320089987
11001000300,2011,T11001000300,0,1,13,1,15,93,total,refi,-77.07111189583891,38.91680962684559
11001000300,2011,T11001000300,0,1,13,1,15,93,total,refi,-77.07398190899542,38.91641803874001
11001000300,2011,T11001000300,0,1,13,1,15,93,total,refi,-77.07897177929793,38.92138289526433
11001000300,2011,T11001000300,0,1,13,1,15,93,total,refi,-77.07223434220406,38.91296739040347
11001000300,2011,T11001000300,0,1,13,1,15,93,total,refi,-77.07868103433489,38.916446604137086
11001000300,2011,T11001000300,0,1,13,1,15,93,total,refi,-77.07184902293037,38.916835412395436
11001000300,2011,T11001000300,0,1,13,1,15,93,total,refi,-77.07391875477717,38.920633682870815
11001000300,2011,T11001000300,0,1,13,1,15,93,total,refi,-77.07931415003026,38.92000602114983
11001000300,2011,T11001000300,0,1,13,1,15,93,total,refi,-77.07013065546737,38.91804447622654
11001000300,2011,T11001000300,0,1,13,1,15,93,total,refi,-77.07272593421142,38.91376818796249
11001000300,2011,T11001000300,0,1,13,1,15,93,total,refi,-77.08192431572168,38.92075647845927
11001006301,2011,T11001006301,1,0,3,0,4,95,total,refi,-77.01465919502051,38.87561081458811
11001006301,2011,T11001006301,1,0,3,0,4,95,total,refi,-77.01564901921103,38.8728896892651
11001006301,2011,T11001006301,1,0,3,0,4,95,total,refi,-77.01927946752745,38.87266904288543
11001006301,2011,T11001006301,1,0,3,0,4,95,total,refi,-77.02071553265073,38.87236338148315
11001006500,2011,T11001006500,0,0,6,0,6,97,total,refi,-77.00892573278009,38.884074412731906
11001006500,2011,T11001006500,0,0,6,0,6,97,total,refi,-77.0007389562315,38.884017418299585
11001006500,2011,T11001006500,0,0,6,0,6,97,total,refi,-77.00655362545673,38.8848102196236
11001006500,2011,T11001006500,0,0,6,0,6,97,total,refi,-77.00879575793476,38.883906538977676
11001006500,2011,T11001006500,0,0,6,0,6,97,total,refi,-77.00869122414487,38.88229242109927
11001006500,2011,T11001006500,0,0,6,0,6,97,total,refi,-77.00222523088307,38.884756316431734
11001006700,2011,T11001006700,1,1,10,0,12,98,total,refi,-76.98541167759335,38.88800720304586
11001006700,2011,T11001006700,1,1,10,0,12,98,total,refi,-76.98879173395179,38.8866249387293
11001006700,2011,T11001006700,1,1,10,0,12,98,total,refi,-76.99440714478565,38.88662614428988
11001006700,2011,T11001006700,1,1,10,0,12,98,total,refi,-76.99408500397361,38.88470178896545
11001006700,2011,T11001006700,1,1,10,0,12,98,total,refi,-76.99276513580806,38.88738079894479
11001006700,2011,T11001006700,1,1,10,0,12,98,total,refi,-76.99342827108413,38.88560577834928
11001006700,2011,T11001006700,1,1,10,0,12,98,total,refi,-76.99358458375163,38.88753709544675
11001006700,2011,T11001006700,1,1,10,0,12,98,total,refi,-76.98950451551207,38.88591667586165
11001006700,2011,T11001006700,1,1,10,0,12,98,total,refi,-76.99139099620564,38.88685741290408
11001006700,2011,T11001006700,1,1,10,0,12,98,total,refi,-76.98811320434177,38.88660281763793
11001006700,2011,T11001006700,1,1,10,0,12,98,total,refi,-76.98623726149184,38.8890637140978
11001006700,2011,T11001006700,1,1,10,0,12,98,total,refi,-76.98662402160893,38.88925563841876
11001006600,2011,T11001006600,0,0,4,0,4,99,total,refi,-77.0002914280822,38.88879839734939
11001006600,2011,T11001006600,0,0,4,0,4,99,total,refi,-76.99703949038242,38.88743921831607
11001006600,2011,T11001006600,0,0,4,0,4,99,total,refi,-76.99627416569989,38.88725867558164
11001006600,2011,T11001006600,0,0,4,0,4,99,total,refi,-76.99777735763597,38.88652499692019
11001007e3,2011,T11001007000,0,0,5,0,5,100,total,refi,-76.99932740286643,38.882180596349
11001007e3,2011,T11001007000,0,0,5,0,5,100,total,refi,-77.0011035033352,38.88075356265446
11001007e3,2011,T11001007000,0,0,5,0,5,100,total,refi,-76.99957715809053,38.881010510444504
11001007e3,2011,T11001007000,0,0,5,0,5,100,total,refi,-76.99717196076939,38.87942381119394
11001007e3,2011,T11001007000,0,0,5,0,5,100,total,refi,-76.99538144255554,38.88432787405146
11001006801,2011,T11001006801,1,0,2,0,3,101,total,refi,-76.98230315118548,38.88683798286623
11001006801,2011,T11001006801,1,0,2,0,3,101,total,refi,-76.97939698969404,38.88869087883128
11001006801,2011,T11001006801,1,0,2,0,3,101,total,refi,-76.97730870491495,38.88481091926053
11001006802,2011,T11001006802,1,0,3,0,4,102,total,refi,-76.98077816796722,38.88376673223247
11001006802,2011,T11001006802,1,0,3,0,4,102,total,refi,-76.97959252273712,38.88435339772394
11001006802,2011,T11001006802,1,0,3,0,4,102,total,refi,-76.98009729112361,38.885534849678784
11001006802,2011,T11001006802,1,0,3,0,4,102,total,refi,-76.98270160377906,38.88522558469726
11001006900,2011,T11001006900,1,0,6,0,7,104,total,refi,-76.98540565500032,38.88434229023968
11001006900,2011,T11001006900,1,0,6,0,7,104,total,refi,-76.98735168218496,38.885727544200876
11001006900,2011,T11001006900,1,0,6,0,7,104,total,refi,-76.98515459858623,38.881641298972596
11001006900,2011,T11001006900,1,0,6,0,7,104,total,refi,-76.98934420316938,38.88384982672339
11001006900,2011,T11001006900,1,0,6,0,7,104,total,refi,-76.98701499530874,38.8815727098203
11001006900,2011,T11001006900,1,0,6,0,7,104,total,refi,-76.98852464484067,38.88481383658622
11001006900,2011,T11001006900,1,0,6,0,7,104,total,refi,-76.98629789018763,38.88483791219343
11001007100,2011,T11001007100,1,0,4,0,5,106,total,refi,-76.99076904064661,38.8816467348115
11001007100,2011,T11001007100,1,0,4,0,5,106,total,refi,-76.99009669043815,38.87206013481842
11001007100,2011,T11001007100,1,0,4,0,5,106,total,refi,-76.98623177113048,38.87493253006967
11001007100,2011,T11001007100,1,0,4,0,5,106,total,refi,-76.98375050535628,38.87730088069331
11001007100,2011,T11001007100,1,0,4,0,5,106,total,refi,-76.99141187295271,38.87315585347816
11001007200,2011,T11001007200,0,0,3,1,4,107,total,refi,-77.00474642344466,38.880091993725316
11001007200,2011,T11001007200,0,0,3,1,4,107,total,refi,-76.99841957224422,38.872237426707485
11001007200,2011,T11001007200,0,0,3,1,4,107,total,refi,-77.00687325318914,38.870856133762366
11001007200,2011,T11001007200,0,0,3,1,4,107,total,refi,-76.99881040184911,38.87685247610875
11001007302,2011,T11001007302,1,0,0,0,1,109,total,refi,-76.99879140335983,38.846221057418866
11001007304,2011,T11001007304,1,0,0,0,1,110,total,refi,-76.97887072673088,38.84107206030155
11001007407,2011,T11001007407,1,0,0,0,1,115,total,refi,-76.99004274057975,38.860735581991456
11001007409,2011,T11001007409,1,0,0,0,1,117,total,refi,-76.9766635792604,38.84340412361635
11001007502,2011,T11001007502,1,0,0,0,1,118,total,refi,-76.96810037388988,38.85374599439473
11001007601,2011,T11001007601,2,0,0,0,2,121,total,refi,-76.98735796225326,38.87046032914952
11001007601,2011,T11001007601,2,0,0,0,2,121,total,refi,-76.98380172274976,38.87366779858579
11001007603,2011,T11001007603,2,0,1,0,3,122,total,refi,-76.9655780156079,38.85954221470611
11001007603,2011,T11001007603,2,0,1,0,3,122,total,refi,-76.95470858982222,38.8581552514814
11001007603,2011,T11001007603,2,0,1,0,3,122,total,refi,-76.95684553798561,38.85918655523963
11001007604,2011,T11001007604,2,0,1,0,3,123,total,refi,-76.95373991264373,38.86622318854239
11001007604,2011,T11001007604,2,0,1,0,3,123,total,refi,-76.96370137670353,38.86676879470472
11001007604,2011,T11001007604,2,0,1,0,3,123,total,refi,-76.96420957244169,38.86146937589083
11001007605,2011,T11001007605,1,0,0,0,1,124,total,refi,-76.9794538061309,38.86629561249447
11001007703,2011,T11001007703,1,0,0,0,1,125,total,refi,-76.94600305567049,38.88530097250239
11001007707,2011,T11001007707,1,0,0,0,1,126,total,refi,-76.93294006547148,38.878999422864034
11001007803,2011,T11001007803,1,0,0,0,1,129,total,refi,-76.93523992598112,38.89569804215073
11001007804,2011,T11001007804,1,0,0,0,1,130,total,refi,-76.92647161016512,38.89711049305289
11001007808,2011,T11001007808,1,0,0,0,1,132,total,refi,-76.91669669052264,38.89350690368875
11001007809,2011,T11001007809,1,0,0,0,1,133,total,refi,-76.92730659176955,38.90236618190502
11001008100,2011,T11001008100,1,0,9,0,10,134,total,refi,-76.99031964659382,38.89591006725981
11001008100,2011,T11001008100,1,0,9,0,10,134,total,refi,-76.99346663242406,38.89018561136802
11001008100,2011,T11001008100,1,0,9,0,10,134,total,refi,-76.99349464900143,38.8909003964237
11001008100,2011,T11001008100,1,0,9,0,10,134,total,refi,-76.99069674253977,38.89455932879357
11001008100,2011,T11001008100,1,0,9,0,10,134,total,refi,-76.99438733414443,38.89343587920546
11001008100,2011,T11001008100,1,0,9,0,10,134,total,refi,-76.99096226527462,38.89433077203686
11001008100,2011,T11001008100,1,0,9,0,10,134,total,refi,-76.99242466194748,38.89021841502721
11001008100,2011,T11001008100,1,0,9,0,10,134,total,refi,-76.99221749629415,38.89511067615443
11001008100,2011,T11001008100,1,0,9,0,10,134,total,refi,-76.99048338051801,38.89233285879078
11001008100,2011,T11001008100,1,0,9,0,10,134,total,refi,-76.99183616447044,38.89659991666003
11001007901,2011,T11001007901,2,0,2,0,4,135,total,refi,-76.97796187459345,38.89750894831498
11001007901,2011,T11001007901,2,0,2,0,4,135,total,refi,-76.98209781942973,38.89917128639884
11001007901,2011,T11001007901,2,0,2,0,4,135,total,refi,-76.98352824728093,38.89840430453798
11001007901,2011,T11001007901,2,0,2,0,4,135,total,refi,-76.97901176756422,38.89652299244352
11001007903,2011,T11001007903,2,0,1,0,3,136,total,refi,-76.97059561020693,38.897682099590696
11001007903,2011,T11001007903,2,0,1,0,3,136,total,refi,-76.97404800926238,38.89602579962486
11001007903,2011,T11001007903,2,0,1,0,3,136,total,refi,-76.9720795965108,38.89784512246463
11001008001,2011,T11001008001,1,1,7,0,9,137,total,refi,-76.98747130526692,38.89377801016753
11001008001,2011,T11001008001,1,1,7,0,9,137,total,refi,-76.98488590157937,38.89730123032332
11001008001,2011,T11001008001,1,1,7,0,9,137,total,refi,-76.98416411437711,38.89585703327548
11001008001,2011,T11001008001,1,1,7,0,9,137,total,refi,-76.9891188005032,38.897744635459645
11001008001,2011,T11001008001,1,1,7,0,9,137,total,refi,-76.9875322244043,38.89815997126162
11001008001,2011,T11001008001,1,1,7,0,9,137,total,refi,-76.98619860257315,38.89439735000188
11001008001,2011,T11001008001,1,1,7,0,9,137,total,refi,-76.98471094227783,38.898810857963866
11001008001,2011,T11001008001,1,1,7,0,9,137,total,refi,-76.98864971634761,38.89395326024264
11001008001,2011,T11001008001,1,1,7,0,9,137,total,refi,-76.9896241163023,38.89746087448151
11001008002,2011,T11001008002,1,0,7,0,8,138,total,refi,-76.98751777902568,38.89299898587502
11001008002,2011,T11001008002,1,0,7,0,8,138,total,refi,-76.98517516607077,38.89237861696616
11001008002,2011,T11001008002,1,0,7,0,8,138,total,refi,-76.98414326623342,38.891243135747345
11001008002,2011,T11001008002,1,0,7,0,8,138,total,refi,-76.98298719083196,38.89164935239794
11001008002,2011,T11001008002,1,0,7,0,8,138,total,refi,-76.97883298198157,38.8917026569898
11001008002,2011,T11001008002,1,0,7,0,8,138,total,refi,-76.9871212162636,38.89013349167231
11001008002,2011,T11001008002,1,0,7,0,8,138,total,refi,-76.97888260476425,38.8899134248001
11001008002,2011,T11001008002,1,0,7,0,8,138,total,refi,-76.98545833651276,38.89212061133426
11001009e3,2011,T11001009000,2,0,0,0,2,139,total,refi,-76.95263294169631,38.920808409706574
11001009e3,2011,T11001009000,2,0,0,0,2,139,total,refi,-76.95373409924954,38.92058065077315
11001009101,2011,T11001009101,3,1,1,0,5,140,total,refi,-76.96660125023239,38.91522902680152
11001009101,2011,T11001009101,3,1,1,0,5,140,total,refi,-76.95835952867367,38.9172013848216
11001009101,2011,T11001009101,3,1,1,0,5,140,total,refi,-76.96517973910281,38.92528530104296
